Date,Symbol,Timeframe,Direction,Signal Price,Optimum Price,TP Price,Stop Loss Price,TP % (Signal),TP % (Optimum),SL % (Signal),SL % (Optimum),Current Price,Status,MessageID,Signal Validity Time,Optimum Validity Time,Signal Timestamp,Breakout Possibility,AlertSent
2025-11-20 11:14:25,MSFT.US,1-hour,Long,488.89206,483.86884,495.60739,475.49681,1.37%,2.43%,2.74%,1.73%,415.18,New,19aa20bb9cb04252,2025-11-21 13:00:00,2025-11-23 11:00:00,2025-11-20 13:00:00,10%,SKIPPED
2025-11-20 12:05:05,PANW.US,1-hour,Long,187.66,181.19864,200.69783,176.76421,6.95%,10.76%,5.81%,2.45%,258.35,New,19aa23a1e8560694,2025-11-21 14:00:00,2025-11-23 12:00:00,2025-11-20 14:00:00,49%,SKIPPED
2025-11-20 12:19:05,PANW.US,4-hour,Long,186.84748,179.22739,208.69739,172.23554,11.69%,16.44%,7.82%,3.90%,258.35,New,19aa246ec00ddc14,2025-11-26 7:00:00,2025-12-04 7:00:00,2025-11-20 11:00:00,28%,SKIPPED
2025-11-20 13:05:05,UBER.US,1-hour,Long,84.21,79.65449,89.75174,77.47436,6.58%,12.68%,8.00%,2.74%,70.58,New,19aa271120b4148a,2025-11-21 15:00:00,2025-11-23 13:00:00,2025-11-20 15:00:00,49%,SKIPPED
2025-11-20 13:05:05,LLY.US,4-hour,Short,1040.81,1055.38925,994.40478,1100.33439,4.46%,5.78%,5.72%,4.26%,1078.43,New,19aa271120b4148a,2025-11-23 19:00:00,2025-12-03 19:00:00,2025-11-20 15:00:00,32%,SKIPPED
2025-11-20 15:43:35,NXPI.US,4-hour,Long,183.28908,157.73545,199.21522,150.01657,8.69%,26.30%,18.15%,4.89%,327.75,New,19aa30224b2d2b47,2025-11-23 19:00:00,2025-12-03 19:00:00,2025-11-20 15:00:00,30%,SKIPPED
2025-11-21 9:36:04,NOW.US,Daily,Long,797.37,628.13089,883.95,580.21737,10.86%,40.73%,27.23%,7.63%,101.73,New,19aa6d814e7be627,2025-11-29 19:00:00,2025-12-15 19:00:00,2025-11-20 19:00:00,15%,SKIPPED
2025-11-21 9:36:04,MCHP.US,4-hour,Long,49.29,48.80298,54.17565,45.62274,9.91%,11.01%,7.44%,6.52%,97.33,New,19aa6d814e7be627,2025-11-25 7:00:00,2025-12-05 7:00:00,2025-11-21 11:00:00,25%,SKIPPED
2025-11-21 9:36:04,JNJ.US,Daily,Short,203.2,220.28032,191.88043,225.93034,5.57%,12.89%,11.19%,2.56%,231.19,New,19aa6d814e7be627,2025-11-29 19:00:00,2025-12-15 19:00:00,2025-11-20 19:00:00,32%,SKIPPED
2025-11-21 9:36:04,BSX.US,4-hour,Long,95.92918,87.56928,100.73565,84.82499,5.01%,15.04%,11.58%,3.13%,57.69,New,19aa6d814e7be627,2025-11-25 7:00:00,2025-12-05 7:00:00,2025-11-21 11:00:00,10%,SKIPPED
2025-11-21 9:36:04,HD.US,1-hour,Long,334,330.79554,338.38478,323.43181,1.31%,2.29%,3.16%,2.23%,309.75,New,19aa6d814e7be627,2025-11-22 11:00:00,2025-11-24 9:00:00,2025-11-21 11:00:00,10%,SKIPPED
2025-11-21 11:05:04,ORCL.US,1-hour,Long,195.29,178.2568,218.94609,168.98867,12.11%,22.83%,13.47%,5.20%,192.09,New,19aa7298801e9526,2025-11-22 13:00:00,2025-11-24 11:00:00,2025-11-21 13:00:00,50%,SKIPPED
2025-11-21 13:09:28,ROST.US,1-hour,Short,171.97773,181.65226,162.41478,185.98864,5.56%,10.59%,8.15%,2.39%,234.24,New,19aa79b6dd22ebaf,2025-11-22 15:00:00,2025-11-24 13:00:00,2025-11-21 15:00:00,55%,SKIPPED
2025-11-21 15:05:04,ACN.US,1-hour,Short,253.14,264.70338,243.69435,269.47244,3.73%,7.94%,6.45%,1.80%,178.21,New,19aa805436aabb4e,2025-11-22 17:00:00,2025-11-23 22:00:00,2025-11-21 17:00:00,5%,SKIPPED
2025-11-21 15:05:04,PG.US,1-hour,Short,151.02876,156.1806,148.02435,157.86911,1.99%,5.22%,4.53%,1.08%,143.82,New,19aa805436aabb4e,2025-11-22 17:00:00,2025-11-23 22:00:00,2025-11-21 17:00:00,5%,SKIPPED
2025-11-24 9:36:01,PANW.US,Daily,Long,186.07,156.07814,210.21348,144.98483,12.98%,34.68%,22.08%,7.11%,258.35,New,19ab64b1942ff2b7,2025-12-04 19:00:00,2025-12-20 19:00:00,2025-11-23 19:00:00,10%,SKIPPED
2025-11-24 9:36:01,UBER.US,4-hour,Long,84,71.76647,90.61087,68.18295,7.87%,26.26%,18.83%,4.99%,70.58,New,19ab64b1942ff2b7,2025-11-30 7:00:00,2025-12-08 7:00:00,2025-11-24 11:00:00,12%,SKIPPED
2025-11-24 10:06:36,MDT.US,Daily,Short,101.98769,114.86918,94.36652,118.53299,7.47%,17.85%,16.22%,3.19%,77.69,New,19ab6671d861f2b3,2025-12-04 19:00:00,2025-12-20 19:00:00,2025-11-23 19:00:00,15%,SKIPPED
2025-11-24 10:06:36,BIIB.US,1-hour,Short,180.77789,191.50998,170.21348,195.67615,5.84%,11.12%,8.24%,2.18%,194.36,New,19ab6671d861f2b3,2025-11-27 12:00:00,2025-11-29 10:00:00,2025-11-24 12:00:00,60%,SKIPPED
2025-11-24 11:15:16,MRK.US,1-hour,Short,101.82998,107.38431,96.54522,109.7192,5.19%,10.09%,7.75%,2.17%,120.9,New,19ab6a5f7961907b,2025-11-27 13:00:00,2025-11-29 11:00:00,2025-11-24 13:00:00,40%,SKIPPED
2025-11-24 11:20:21,REGN.US,1-hour,Short,768.43688,812.40318,735.70478,833.60183,4.26%,9.44%,8.48%,2.61%,641.79,New,19ab6aa9bad5e19f,2025-11-27 13:00:00,2025-11-29 11:00:00,2025-11-24 13:00:00,40%,SKIPPED
2025-11-24 12:05:11,IDXX.US,1-hour,Short,748.77,783.37856,707.55348,803.76101,5.50%,9.68%,7.34%,2.60%,555.4,New,19ab6d3ae761bc8d,2025-11-27 14:00:00,2025-11-29 12:00:00,2025-11-24 14:00:00,45%,SKIPPED
2025-11-24 13:05:01,ALGN.US,1-hour,Short,144.23,153.30504,137.61348,157.44821,4.59%,10.24%,9.16%,2.70%,164.05,New,19ab70a6fe8a23cd,2025-11-27 15:00:00,2025-11-29 13:00:00,2025-11-24 15:00:00,10%,SKIPPED
2025-11-24 13:05:01,CPRT.US,1-hour,Long,38.78,37.00177,40.52435,36.02562,4.50%,9.52%,7.10%,2.64%,33.07,New,19ab70a6fe8a23cd,2025-11-27 15:00:00,2025-11-29 13:00:00,2025-11-24 15:00:00,30%,SKIPPED
2025-11-24 14:05:01,MDT.US,1-hour,Short,103.46452,111.65685,100.94348,113.02736,2.44%,9.59%,9.24%,1.23%,77.69,New,19ab74161b6c98c7,2025-11-27 16:00:00,2025-11-28 21:00:00,2025-11-24 16:00:00,45%,SKIPPED
2025-11-24 15:05:04,NAS100,1-hour,Short,24857.9,25788.38732,24497.57391,25981.89389,1.45%,5.01%,4.52%,0.75%,#N/A,New,19ab7785943a7337,2025-11-25 0:00:00,2025-11-25 12:00:00,2025-11-24 17:00:00,5%,SKIPPED
2025-11-25 9:33:03,MRK.US,Daily,Short,100.8,109.25764,89.78522,114.42357,10.93%,17.82%,13.52%,4.73%,120.9,New,19abb6ebc00bf463,2025-12-05 19:00:00,2025-12-21 19:00:00,2025-11-24 19:00:00,15%,SKIPPED
2025-11-25 9:33:03,ROST.US,4-hour,Short,173.95,189.75683,163.26696,194.99384,6.14%,13.96%,12.10%,2.76%,234.24,New,19abb6ebc00bf463,2025-12-01 7:00:00,2025-12-09 7:00:00,2025-11-25 11:00:00,24%,SKIPPED
2025-11-25 9:33:03,CRM.US,4-hour,Long,226,200.22078,235.79739,192.49216,4.34%,17.77%,14.83%,3.86%,181.53,New,19abb6ebc00bf463,2025-12-01 7:00:00,2025-12-09 7:00:00,2025-11-25 11:00:00,10%,SKIPPED
2025-11-25 9:33:03,BKNG.US,1-hour,Short,4901.99,5177.21392,4725.28652,5282.36532,3.60%,8.73%,7.76%,2.03%,164.23,New,19abb6ebc00bf463,2025-11-26 11:00:00,2025-11-30 9:00:00,2025-11-25 11:00:00,5%,SKIPPED
2025-11-25 9:44:27,GOOGL.US,1-hour,Short,327.08003,355.92912,302.76478,366.45214,7.43%,14.94%,12.04%,2.96%,386.56,New,19abb7930f69c865,2025-11-26 11:00:00,2025-11-30 9:00:00,2025-11-25 11:00:00,58%,SKIPPED
2025-11-25 9:44:27,PANW.US,1-hour,Long,181.66,178.64628,186.62739,173.36735,2.73%,4.47%,4.56%,2.95%,258.35,New,19abb7930f69c865,2025-11-26 11:00:00,2025-11-30 9:00:00,2025-11-25 11:00:00,10%,SKIPPED
2025-11-25 10:02:03,GOOG.US,1-hour,Short,325.96,356.27083,304.42696,367.19594,6.61%,14.55%,12.65%,3.07%,382.55,New,19abb89529005c10,2025-11-26 12:00:00,2025-11-30 10:00:00,2025-11-25 12:00:00,53%,SKIPPED
2025-11-25 11:02:04,META.US,1-hour,Short,627.3,669.54721,600.98696,683.7406,4.19%,10.24%,9.00%,2.12%,607.92,New,19abbc0488a2176e,2025-11-26 13:00:00,2025-11-30 11:00:00,2025-11-25 13:00:00,10%,SKIPPED
2025-11-25 13:49:02,AVGO.US,1-hour,Short,382.66417,434.91455,359.94435,450.39459,5.94%,17.24%,17.70%,3.56%,423.21,New,19abc59192d73b8a,2025-11-26 15:00:00,2025-11-30 13:00:00,2025-11-25 15:00:00,5%,SKIPPED
2025-11-25 14:02:07,ADI.US,1-hour,Short,249.32,265.36112,235.30174,273.07432,5.62%,11.33%,9.53%,2.91%,415.08,New,19abc6516f32e9e7,2025-11-26 16:00:00,2025-11-29 21:00:00,2025-11-25 16:00:00,10%,SKIPPED
2025-11-25 14:45:58,LULU.US,1-hour,Short,177.47012,189.67984,169.96261,193.79867,4.23%,10.40%,9.20%,2.17%,127.25,New,19abc8d34e54313f,2025-11-26 16:00:00,2025-11-29 21:00:00,2025-11-25 16:00:00,5%,SKIPPED
2025-11-25 15:02:02,LLY.US,1-hour,Short,1104,1165.36118,1067.39913,1185.75308,3.32%,8.41%,7.41%,1.75%,1078.43,New,19abc9bf4f85eac0,2025-11-26 17:00:00,2025-11-29 22:00:00,2025-11-25 17:00:00,30%,SKIPPED
2025-11-26 9:33:03,MRK.US,4-hour,Short,104.25,105.98336,95.37957,110.71632,8.51%,10.01%,6.20%,4.47%,120.9,New,19ac09514bcbec0c,2025-12-02 7:00:00,2025-12-10 7:00:00,2025-11-26 11:00:00,20%,SKIPPED
2025-11-26 9:33:03,IDXX.US,4-hour,Short,763.38,875.67138,707.77696,904.76558,7.28%,19.17%,18.52%,3.32%,555.4,New,19ac09514bcbec0c,2025-12-02 7:00:00,2025-12-10 7:00:00,2025-11-26 11:00:00,35%,SKIPPED
2025-11-26 9:33:03,AMAT.US,1-hour,Short,243.15,264.26131,230.09826,271.41941,5.37%,12.93%,11.63%,2.71%,448.93,New,19ac09514bcbec0c,2025-11-27 11:00:00,2025-12-01 9:00:00,2025-11-26 11:00:00,35%,SKIPPED
2025-11-26 9:33:03,NAS100,4-hour,Short,25196.58344,27462.27923,24612.4,27864.15361,2.32%,10.38%,10.59%,1.46%,#N/A,New,19ac09514bcbec0c,2025-11-27 15:00:00,2025-12-01 15:00:00,2025-11-26 11:00:00,5%,SKIPPED
2025-11-26 9:39:33,AAPL.US,1-hour,Short,278.14,280.04995,274.08043,283.79371,1.46%,2.13%,2.03%,1.34%,310.38,New,19ac09b0492c832c,2025-11-27 11:00:00,2025-12-01 9:00:00,2025-11-26 11:00:00,20%,SKIPPED
2025-11-26 9:50:38,DOCU.US,1-hour,Short,69.18779,74.04868,66.02087,75.4323,4.58%,10.84%,9.03%,1.87%,49.66,New,19ac0a52df75bf64,2025-11-27 11:00:00,2025-12-01 9:00:00,2025-11-26 11:00:00,10%,SKIPPED
2025-11-26 9:57:13,ROST.US,1-hour,Short,176.35809,178.90201,172.85174,183.14187,1.99%,3.38%,3.85%,2.37%,234.24,New,19ac0ab30c119615,2025-11-27 11:00:00,2025-12-01 9:00:00,2025-11-26 11:00:00,20%,SKIPPED
2025-11-26 10:02:03,ADSK.US,1-hour,Short,313.5,325.17918,292.67652,331.89249,6.64%,10.00%,5.87%,2.06%,239.01,New,19ac0afa880a0d53,2025-11-27 12:00:00,2025-12-01 10:00:00,2025-11-26 12:00:00,23%,SKIPPED
2025-11-26 10:43:28,LRCX.US,1-hour,Short,154.52948,172.67169,147.07609,177.63438,4.82%,14.82%,14.95%,2.87%,315.08,New,19ac0d58a4d94ef1,2025-11-27 12:00:00,2025-12-01 10:00:00,2025-11-26 12:00:00,10%,SKIPPED
2025-11-26 11:02:03,ASML.US,1-hour,Short,1047.23,1132.26421,988.41174,1156.93947,5.62%,12.70%,10.48%,2.18%,1608.97,New,19ac0e692e063cd8,2025-11-27 13:00:00,2025-12-01 11:00:00,2025-11-26 13:00:00,5%,SKIPPED
2025-11-26 11:02:03,ANET.US,1-hour,Short,126.92,147.69322,121.43609,151.16743,4.32%,17.78%,19.10%,2.35%,159.34,New,19ac0e692e063cd8,2025-11-27 13:00:00,2025-12-01 11:00:00,2025-11-26 13:00:00,5%,SKIPPED
2025-11-26 11:06:13,MRVL.US,1-hour,Short,87.34161,97.77542,81.07435,100.91049,7.18%,17.08%,15.54%,3.21%,201.81,New,19ac0ea5ff80bb4e,2025-11-27 13:00:00,2025-12-01 11:00:00,2025-11-26 13:00:00,10%,SKIPPED
2025-11-26 12:02:04,HD.US,1-hour,Short,355.91,375.22197,344.79957,381.14136,3.12%,8.11%,7.09%,1.58%,309.75,New,19ac11d88e7ba436,2025-11-27 14:00:00,2025-12-01 12:00:00,2025-11-26 14:00:00,5%,SKIPPED
2025-11-26 12:02:04,CSX.US,1-hour,Short,35.36511,36.72119,34.55261,37.11648,2.30%,5.91%,4.95%,1.08%,46.33,New,19ac11d88e7ba436,2025-11-27 14:00:00,2025-12-01 12:00:00,2025-11-26 14:00:00,10%,SKIPPED
2025-11-26 13:02:04,GOOGL.US,4-hour,Short,318.32,364.87925,294.3687,380.03226,7.52%,19.32%,19.39%,4.15%,386.56,New,19ac1546fd51c82d,2025-12-01 19:00:00,2025-12-09 19:00:00,2025-11-26 15:00:00,25%,SKIPPED
2025-11-26 13:02:04,GOOG.US,4-hour,Short,318.51,365.25756,294.78783,380.23478,7.45%,19.29%,19.38%,4.10%,382.55,New,19ac1546fd51c82d,2025-12-01 19:00:00,2025-12-09 19:00:00,2025-11-26 15:00:00,25%,SKIPPED
2025-11-26 13:02:04,LOW.US,1-hour,Short,242.42,257.80658,235.15522,261.80641,3.00%,8.79%,8.00%,1.55%,212.06,New,19ac1546fd51c82d,2025-11-27 15:00:00,2025-12-01 13:00:00,2025-11-26 15:00:00,15%,SKIPPED
2025-11-26 13:02:04,UNP.US,1-hour,Short,231.28,238.80415,226.80304,241.55116,1.94%,5.03%,4.44%,1.15%,271.24,New,19ac1546fd51c82d,2025-11-27 15:00:00,2025-12-01 13:00:00,2025-11-26 15:00:00,10%,SKIPPED
2025-12-01 9:33:01,BIIB.US,Daily,Short,180.18,200.73036,162.58826,211.88889,9.76%,19.00%,17.60%,5.56%,194.36,New,19ada54dfa4cacec,2025-12-12 19:00:00,2025-12-28 19:00:00,2025-11-30 19:00:00,10%,SKIPPED
2025-12-01 9:33:01,TXN.US,1-hour,Short,167.25294,177.82059,163.81957,180.74498,2.05%,7.87%,8.07%,1.64%,322.31,New,19ada54dfa4cacec,2025-12-06 6:00:00,2025-12-07 11:00:00,2025-12-01 11:00:00,5%,SKIPPED
2025-12-01 9:36:06,AMD.US,1-hour,Short,215.36699,258.23542,210.27087,265.12389,2.37%,18.57%,23.10%,2.67%,488.34,New,19ada57addbc6881,2025-12-06 6:00:00,2025-12-07 11:00:00,2025-12-01 11:00:00,5%,SKIPPED
2025-12-01 10:02:06,SNPS.US,1-hour,Short,435.37,447.30822,408.22565,457.20161,6.23%,8.74%,5.01%,2.21%,535.38,New,19ada6fd56594236,2025-12-06 7:00:00,2025-12-07 12:00:00,2025-12-01 12:00:00,23%,SKIPPED
2025-12-01 11:02:02,COP.US,1-hour,Short,90.69,96.22806,87.64,97.57618,3.36%,8.92%,7.59%,1.40%,118.45,New,19adaa67167e24eb,2025-12-04 15:00:00,2025-12-07 13:00:00,2025-12-01 13:00:00,10%,SKIPPED
2025-12-01 11:02:02,UBER.US,1-hour,Short,86.26205,87.16373,85.26522,88.66654,1.16%,2.18%,2.79%,1.72%,70.58,New,19adaa67167e24eb,2025-12-04 15:00:00,2025-12-07 13:00:00,2025-12-01 13:00:00,5%,SKIPPED
2025-12-01 12:03:26,ODFL.US,1-hour,Short,142.68858,151.50221,135.36043,154.49188,5.14%,10.65%,8.27%,1.97%,214.99,New,19adade9ad83d247,2025-12-04 16:00:00,2025-12-07 14:00:00,2025-12-01 14:00:00,15%,SKIPPED
2025-12-01 13:02:06,UNP.US,4-hour,Short,233.59,246.8426,224.97478,251.33033,3.69%,8.86%,7.59%,1.82%,271.24,New,19adb145121b004e,2025-12-07 19:00:00,2025-12-15 19:00:00,2025-12-01 15:00:00,10%,SKIPPED
2025-12-01 13:02:06,HD.US,4-hour,Short,361.37,367.75913,349.97826,379.66323,3.15%,4.83%,5.06%,3.24%,309.75,New,19adb145121b004e,2025-12-07 19:00:00,2025-12-15 19:00:00,2025-12-01 15:00:00,5%,SKIPPED
2025-12-01 15:02:11,REGN.US,1-hour,Long,749.6,650.31428,776.24522,638.40865,3.55%,19.36%,14.83%,1.83%,641.79,New,19adb823fffe473c,2025-12-04 19:00:00,2025-12-07 17:00:00,2025-12-01 17:00:00,5%,SKIPPED
2025-12-02 9:33:07,META.US,4-hour,Short,641.43,763.92359,613.28609,785.02213,4.39%,19.72%,22.39%,2.76%,607.92,New,19adf7b4c075aecb,2025-12-09 7:00:00,2025-12-17 7:00:00,2025-12-02 11:00:00,5%,SKIPPED
2025-12-02 9:40:22,IDXX.US,1-hour,Long,719.51,687.29626,749.61522,674.92944,4.18%,9.07%,6.20%,1.80%,555.4,New,19adf81f19736b3c,2025-12-03 11:00:00,2025-12-08 11:00:00,2025-12-02 11:00:00,5%,SKIPPED
2025-12-02 9:56:07,SNPS.US,4-hour,Short,449.21,491.89176,399.29087,509.96363,11.11%,18.83%,13.52%,3.67%,535.38,New,19adf905decd6d3d,2025-12-09 7:00:00,2025-12-17 7:00:00,2025-12-02 11:00:00,5%,SKIPPED
2025-12-02 10:02:02,AMAT.US,1-hour,Short,260.01,264.92083,250.08652,272.77817,3.82%,5.60%,4.91%,2.97%,448.93,New,19adf95e5aa7e9c5,2025-12-03 12:00:00,2025-12-08 12:00:00,2025-12-02 12:00:00,45%,SKIPPED
2025-12-02 10:02:02,MRK.US,1-hour,Long,100.63,95.84408,104.05826,94.38093,3.41%,8.57%,6.21%,1.53%,120.9,New,19adf95e5aa7e9c5,2025-12-03 12:00:00,2025-12-08 12:00:00,2025-12-02 12:00:00,5%,SKIPPED
2025-12-02 10:33:52,NXPI.US,1-hour,Short,205.13687,216.01875,195.04652,219.4446,4.92%,9.71%,6.97%,1.59%,327.75,New,19adfb2ecf07e085,2025-12-03 12:00:00,2025-12-08 12:00:00,2025-12-02 12:00:00,12%,SKIPPED
2025-12-02 11:02:02,MRVL.US,1-hour,Short,92.62,94.13043,89.18043,96.95109,3.71%,5.26%,4.68%,3.00%,201.81,New,19adfccc09da214e,2025-12-03 13:00:00,2025-12-08 13:00:00,2025-12-02 13:00:00,5%,SKIPPED
2025-12-02 11:02:02,PG.US,1-hour,Long,143.5,139.9864,147.77043,138.42088,2.98%,5.56%,3.54%,1.12%,143.82,New,19adfccc09da214e,2025-12-03 13:00:00,2025-12-08 13:00:00,2025-12-02 13:00:00,44%,SKIPPED
2025-12-02 12:02:12,MDT.US,1-hour,Long,102.42,99.14908,104.54391,98.09517,2.07%,5.44%,4.22%,1.06%,77.69,New,19ae003d2332414e,2025-12-03 14:00:00,2025-12-08 14:00:00,2025-12-02 14:00:00,5%,SKIPPED
2025-12-02 12:21:52,ADI.US,1-hour,Short,270.24424,273.07329,263.22174,277.78836,2.60%,3.61%,2.79%,1.73%,415.08,New,19ae015ce74a4de5,2025-12-03 14:00:00,2025-12-08 14:00:00,2025-12-02 14:00:00,50%,SKIPPED
2025-12-02 13:02:07,LULU.US,4-hour,Short,181.87,208.42979,172.81478,216.0011,4.98%,17.09%,18.77%,3.63%,127.25,New,19ae03aa66053653,2025-12-08 19:00:00,2025-12-16 19:00:00,2025-12-02 15:00:00,5%,SKIPPED
2025-12-02 13:09:07,AMAT.US,4-hour,Short,262.24638,300.79431,236.08565,314.04981,9.98%,21.51%,19.75%,4.41%,448.93,New,19ae0410c91bd679,2025-12-08 19:00:00,2025-12-16 19:00:00,2025-12-02 15:00:00,50%,SKIPPED
2025-12-02 14:02:02,BKNG.US,1-hour,Short,5134.76,5343.20482,4941.64435,5429.7239,3.76%,7.52%,5.74%,1.62%,164.23,New,19ae07182dad27d1,2025-12-03 16:00:00,2025-12-08 16:00:00,2025-12-02 16:00:00,10%,SKIPPED
2025-12-02 14:02:02,AAPL.US,1-hour,Short,285.06,295.31771,280.09217,298.50067,1.74%,5.16%,4.72%,1.08%,310.38,New,19ae07182dad27d1,2025-12-03 16:00:00,2025-12-08 16:00:00,2025-12-02 16:00:00,30%,SKIPPED
2025-12-02 14:02:02,TJX.US,1-hour,Long,149.67,141.21657,151.9787,139.78418,1.54%,7.62%,6.61%,1.01%,158.75,New,19ae07182dad27d1,2025-12-03 16:00:00,2025-12-08 16:00:00,2025-12-02 16:00:00,5%,SKIPPED
2025-12-02 15:02:12,MCHP.US,1-hour,Short,56.92598,58.96643,53.82174,60.08696,5.45%,8.72%,5.55%,1.90%,97.33,New,19ae0a894cb89d92,2025-12-03 17:00:00,2025-12-08 17:00:00,2025-12-02 17:00:00,17%,SKIPPED
2025-12-03 9:33:07,ASML.US,4-hour,Short,1108.83,1244.50626,1024.19435,1287.93172,7.63%,17.70%,16.15%,3.49%,1608.97,New,19ae4a1a75a50d1c,2025-12-10 7:00:00,2025-12-18 7:00:00,2025-12-03 11:00:00,30%,SKIPPED
2025-12-03 9:33:07,ROST.US,Daily,Short,177.76,197.58274,165.32609,204.94891,6.99%,16.33%,15.30%,3.73%,234.24,New,19ae4a1a75a50d1c,2025-12-14 19:00:00,2025-12-30 19:00:00,2025-12-02 19:00:00,29%,SKIPPED
2025-12-03 9:33:07,ALGN.US,4-hour,Short,150.93,177.0203,141.16348,183.90307,6.47%,20.26%,21.85%,3.89%,164.05,New,19ae4a1a75a50d1c,2025-12-10 7:00:00,2025-12-18 7:00:00,2025-12-03 11:00:00,5%,SKIPPED
2025-12-03 9:35:12,ADI.US,Daily,Short,273.4,314.59267,239.47739,329.31121,12.41%,23.88%,20.45%,4.68%,415.08,New,19ae4a38a6cc1d4e,2025-12-14 19:00:00,2025-12-30 19:00:00,2025-12-02 19:00:00,39%,SKIPPED
2025-12-03 9:37:36,TXN.US,4-hour,Short,177.3848,190.72666,161.80739,197.08053,8.78%,15.16%,11.10%,3.33%,322.31,New,19ae4a5c0d1e4dcc,2025-12-10 7:00:00,2025-12-18 7:00:00,2025-12-03 11:00:00,12%,SKIPPED
2025-12-03 11:02:07,BSX.US,1-hour,Long,98.29,95.16027,100.6787,94.116,2.43%,5.80%,4.25%,1.10%,57.69,New,19ae4f320a890385,2025-12-04 13:00:00,2025-12-08 13:00:00,2025-12-03 13:00:00,5%,SKIPPED
2025-12-03 13:02:27,NXPI.US,4-hour,Short,225.68,246.91516,194.84913,258.09928,13.66%,21.09%,14.37%,4.53%,327.75,New,19ae5614c6f76551,2025-12-08 19:00:00,2025-12-17 19:00:00,2025-12-03 15:00:00,10%,SKIPPED
2025-12-03 13:38:47,ABT.US,1-hour,Long,125.44063,119.02012,127.55391,117.54663,1.68%,7.17%,6.29%,1.24%,86.63,New,19ae5828fddfd40d,2025-12-04 15:00:00,2025-12-08 15:00:00,2025-12-03 15:00:00,5%,SKIPPED
2025-12-03 13:48:31,ACN.US,4-hour,Short,269.59865,289.93705,249.08739,298.56376,7.61%,14.09%,10.74%,2.98%,178.21,New,19ae58b7cdf25ff7,2025-12-08 19:00:00,2025-12-17 19:00:00,2025-12-03 15:00:00,24%,SKIPPED
2025-12-03 14:02:07,SWKS.US,1-hour,Short,69.29538,72.67041,66.95957,74.08266,3.37%,7.86%,6.91%,1.94%,81.81,New,19ae597eb29837f5,2025-12-04 16:00:00,2025-12-05 21:00:00,2025-12-03 16:00:00,5%,SKIPPED
2025-12-03 14:02:07,UBER.US,1-hour,Short,90.72,95.20539,87.84043,96.85196,3.17%,7.74%,6.76%,1.73%,70.58,New,19ae597eb29837f5,2025-12-04 16:00:00,2025-12-05 21:00:00,2025-12-03 16:00:00,5%,SKIPPED
2025-12-04 9:33:04,MRVL.US,4-hour,Short,99.49,127.74761,85.4813,134.62794,14.08%,33.09%,35.32%,5.39%,201.81,New,19ae9c7fa222b30a,2025-12-10 7:00:00,2025-12-19 7:00:00,2025-12-04 11:00:00,20%,SKIPPED
2025-12-04 9:33:04,ODFL.US,4-hour,Short,151.99,170.05665,135.00957,177.0847,11.17%,20.61%,16.51%,4.13%,214.99,New,19ae9c7fa222b30a,2025-12-10 7:00:00,2025-12-19 7:00:00,2025-12-04 11:00:00,20%,SKIPPED
2025-12-04 9:33:04,ALGN.US,1-hour,Short,155.18,167.88494,149.59391,171.38196,3.60%,10.89%,10.44%,2.08%,164.05,New,19ae9c7fa222b30a,2025-12-05 11:00:00,2025-12-07 9:00:00,2025-12-04 11:00:00,15%,SKIPPED
2025-12-04 10:02:09,FAST.US,1-hour,Short,41.72606,42.68993,40.51304,43.20841,2.91%,5.10%,3.55%,1.21%,44.15,New,19ae9e29e19297ab,2025-12-05 12:00:00,2025-12-07 10:00:00,2025-12-04 12:00:00,17%,SKIPPED
2025-12-04 10:02:09,CSX.US,1-hour,Short,36.16804,37.19449,35.18435,37.64574,2.72%,5.40%,4.09%,1.21%,46.33,New,19ae9e29e19297ab,2025-12-05 12:00:00,2025-12-07 10:00:00,2025-12-04 12:00:00,20%,SKIPPED
2025-12-04 10:41:19,LLY.US,1-hour,Long,1013.14,982.15291,1051.05696,966.02527,3.74%,7.02%,4.65%,1.64%,1078.43,New,19aea0678e5173d6,2025-12-05 12:00:00,2025-12-07 10:00:00,2025-12-04 12:00:00,10%,SKIPPED
2025-12-04 11:02:09,ASML.US,1-hour,Short,1124.87,1131.56842,1105.82522,1151.62964,1.69%,2.28%,2.38%,1.77%,1608.97,New,19aea1991dbee9d5,2025-12-05 13:00:00,2025-12-07 11:00:00,2025-12-04 13:00:00,20%,SKIPPED
2025-12-04 11:02:09,REGN.US,1-hour,Long,728.74,727.82617,740.79739,714.83883,1.65%,1.78%,1.91%,1.78%,641.79,New,19aea1991dbee9d5,2025-12-05 13:00:00,2025-12-07 11:00:00,2025-12-04 13:00:00,5%,SKIPPED
2025-12-04 12:02:04,AMAT.US,1-hour,Short,271.3,277.31642,261.94522,286.9427,3.45%,5.54%,5.77%,3.47%,448.93,New,19aea50674fd0515,2025-12-05 14:00:00,2025-12-07 12:00:00,2025-12-04 14:00:00,42%,SKIPPED
2025-12-04 12:02:04,TSLA.US,1-hour,Short,449.61,474.58269,435.17913,483.8184,3.21%,8.30%,7.61%,1.95%,429.35,New,19aea50674fd0515,2025-12-05 14:00:00,2025-12-07 12:00:00,2025-12-04 14:00:00,5%,SKIPPED
